Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,SYN Flag Count,ACK Flag Count,PSH Flag Count,Protocol,Service,Label
80,149597.9697658505,92,1,42997.18207938839,44.558610558561426,467.3606747759608,44.558610558561426,287716.0750063355,621.6661906947189,1626.0648887592445,1,0,1,TCP,HTTPS,DoS
32881,1154.5352122834533,2,0,44.92991024107105,0.0,22.464955120535524,7.336478261961048,38916.01552126604,1732.2988322239012,1154.5352122834533,1,0,0,TCP,Other,PortScan
80,72866.43099638913,227,9,123044.35078031197,706.1593740989579,542.0455981511541,78.46215267766199,1698319.9048206895,3238.8027898840674,310.06991913357075,1,0,1,TCP,HTTPS,DoS
443,12262.092247283274,18,26,11460.202247017118,22442.41266775237,636.6779026120621,863.1697179904758,2764831.174898458,3588.294649287801,285.16493598333193,1,1,1,TCP,HTTPS,Web Attack
80,20407.57578591011,153,1,84392.05099909611,65.7964000870653,551.5820326738308,65.7964000870653,4138553.6569951116,7546.217229109856,133.3828482739223,1,0,1,TCP,HTTP,DoS
21,49518.116315105624,62,54,6874.864560569364,12645.052722386834,110.8849122672478,234.1676430071636,394197.49246401765,2342.576992667508,430.59231578352717,1,1,1,TCP,SSH,Brute Force
443,238856.33724645985,24,6,5656.560837201567,2839.5757783962845,235.6900348833986,473.26262973271406,35570.069915420565,125.59850973953858,8236.425422291719,0,1,1,TCP,HTTP,BENIGN
80,19737.431466606402,14,5,4722.218361237435,2511.9998557065105,337.30131151695963,502.3999711413021,366522.77826440893,962.6379213600281,1096.5239703670222,0,1,0,TCP,SSH,BENIGN
443,70279.41662721321,15,1,4026.5311247323043,594.1812591868367,268.43540831548694,594.1812591868367,65747.73391232069,227.6626751879521,4685.294441814214,0,0,0,ICMP,HTTP,BENIGN
443,61383.24141520866,12,8,3245.4701202697506,1923.3085211266248,270.45584335581253,240.4135651408281,84205.04558294195,325.8218291979069,3230.6969165899295,0,0,0,TCP,HTTP,BENIGN
80,38886.38157666643,64,0,67417.07757117625,0.0,1053.391837049629,84.62026626165496,1733693.7724138757,1645.82039791542,617.2441520105782,1,0,1,TCP,HTTPS,DoS
80,12653.056790603443,29,17,10752.705093336466,4841.5148644115225,370.7829342529816,284.7949920242072,1232446.8478896534,3635.48514491463,281.1790397911876,0,1,0,TCP,HTTPS,BENIGN
443,93181.65627449584,184,8,103020.14180319212,436.833388034432,559.8920750173485,54.604173504304,1110271.9068060084,2060.491385068363,487.8620747355803,1,0,1,TCP,HTTP,DoS
443,1802.6942736770816,1,22,443.4896581641365,11519.852174604532,443.4896581641365,523.629644300206,6636367.579049444,12758.680346326997,81.9406488035037,0,1,0,UDP,HTTP,BENIGN
80,4292.789637603442,4,15,1257.5057760595046,7702.292654849611,314.37644401487614,513.4861769899741,2087173.886282289,4426.026338110345,238.48831320019124,0,1,0,TCP,HTTP,BENIGN
53,77817.37028389992,4,27,1292.0783206133028,14350.744334109128,323.0195801533257,531.5090494114492,201019.67719614477,398.36864040641797,2593.912342796664,0,1,1,TCP,FTP,BENIGN
443,64158.58216625772,5,9,3718.841982226808,10545.2259433781,743.7683964453615,1171.6917714864555,222325.173717861,218.20931085604443,4935.275551250594,1,1,1,TCP,HTTP,Web Attack
80,36375.08379748396,17,18,5392.0778522415785,5895.535966548832,317.18105013185755,327.5297759193796,310311.6925209989,962.1970960908393,1069.8554058083519,0,1,0,TCP,FTP,BENIGN
22,76484.4887468137,26,14,7220.245365832451,7635.781423272262,277.70174483970965,545.4129588051616,194235.81215640416,522.9818575686875,1961.1407370977872,0,1,1,TCP,HTTP,BENIGN
80,42009.25894896478,141,7,139171.2581552051,338.6009867638526,987.0301996823058,48.371569537693226,3320931.2097471994,3523.032867106719,285.7772717616652,1,0,0,TCP,HTTPS,DoS
8080,15038.862984471712,148,4,75736.1770469647,166.0422649567777,511.73092599300475,41.510566239194425,5047071.6695998795,10107.147073349008,99.59511910246167,1,0,1,TCP,HTTPS,DoS
53,7179.48752622603,18,11,4467.030570503619,6856.399309754519,248.1683650279788,623.3090281595017,1577191.9428642578,4039.2855192053157,256.41026879378677,0,0,0,TCP,HTTPS,BENIGN
22,17081.574657727193,26,29,10620.274620263164,19944.282994160712,408.47210077935244,687.7338963503694,1789329.0417811326,3219.8436679325487,316.32545662457767,0,0,0,UDP,HTTP,BENIGN
22,23360.309283745697,29,10,6133.574670008906,3786.1061253983626,211.5025748278933,378.61061253983627,424638.24750426004,1669.4984439755058,614.7449811512025,0,0,0,TCP,HTTPS,BENIGN
443,18524.27290527202,37,36,17623.448877841423,60136.63914707485,476.3094291308493,1670.462198529857,4197740.360583097,3940.7754557116327,257.2815681287781,1,1,1,TCP,HTTPS,Web Attack
80,116911.5966958573,10,24,4889.4941848497665,12292.867304212426,488.94941848497666,512.2028043421844,146968.8377771599,290.8180279878495,3542.775657450221,0,0,0,ICMP,HTTP,BENIGN
443,6566.175341272357,2,12,413.0999767637608,7481.294367438875,206.5499883818804,623.4411972865729,1202281.988204248,2132.139224489116,505.0904108671044,0,1,1,TCP,HTTP,BENIGN
443,31020.49754785817,1,25,216.75845936521787,10371.639025655579,216.75845936521787,414.86556102622313,341335.5143219448,838.1554796110995,1240.8199019143267,0,0,0,TCP,HTTPS,BENIGN
80,16077.548013416486,3,7,908.778142802453,5350.176682390933,302.92604760081764,764.3109546272761,389297.846908644,621.9853917808325,1786.394223712943,1,1,0,TCP,HTTPS,BENIGN
2244,291.66303387471345,2,0,86.20770872770517,0.0,43.103854363852584,36.13268751975567,295572.9685124803,6857.2282658868535,291.66303387471345,1,0,0,TCP,Other,PortScan
443,63737.45341401043,3,10,804.0928553090739,7308.2171457974055,268.0309517696913,730.8217145797405,127276.97086377903,203.96171016682646,5311.454451167536,0,1,0,UDP,HTTPS,BENIGN
443,6586.580868366345,3,27,695.6622256146981,11882.480239416578,231.88740853823268,440.0918607191325,1909661.8892877882,4554.715200428539,227.12347821952915,0,1,0,UDP,HTTP,BENIGN
80,11656.736649675684,2,22,798.0739696295954,12243.372981599587,399.0369848147977,556.5169537090721,1118790.562330498,2058.8952741475664,506.81463694242103,0,1,0,UDP,FTP,BENIGN
443,138719.00558939928,16,14,3022.1177403051133,5395.494265155464,188.88235876906958,385.39244751110454,60681.0290320005,216.26452606500345,4783.413985841355,0,1,0,TCP,HTTPS,BENIGN
80,11132.40492839723,5,23,1364.7154096636032,14086.66396295499,272.94308193272064,612.4636505632604,1387964.1885109886,2515.1797998809634,412.3112936443419,0,1,0,ICMP,HTTPS,BENIGN
52219,405.0183459672879,1,0,41.82451480148222,0.0,41.82451480148222,25.929712494106003,103265.72911554051,2469.0239589313983,405.0183459672879,1,0,0,TCP,Other,PortScan
16394,987.4768690563421,1,1,54.54380494015099,31.599300426639047,54.54380494015099,31.599300426639047,87235.56780536092,2025.3638972943745,987.4768690563421,1,0,0,TCP,Other,PortScan
22,8013.250001267978,24,37,4052.16274615326,8109.716420117341,168.84011442305248,219.18152486803623,1517721.1698556968,7612.391974585549,133.55416668779964,1,1,1,TCP,SSH,Brute Force
21,41185.882150403275,73,76,14395.851578669037,18164.919820655054,197.20344628313748,239.01210290335598,790580.8908115197,3617.74453333012,278.28298750272484,1,1,1,TCP,SSH,Brute Force
443,246029.84955189136,292,8,216986.92305379725,574.1706729985102,743.1059008691686,71.77133412481378,884287.3908310417,1219.364237902058,822.8423061936165,1,0,1,TCP,HTTP,DoS
80,7421.981779821418,26,8,8303.103489452684,5722.66036308186,319.3501342097186,715.3325453852325,1889759.9412958974,4580.986724116976,224.90853878246722,0,0,0,TCP,HTTP,BENIGN
32744,861.9716998837685,1,0,38.30791972387557,0.0,38.30791972387557,12.040703861614192,44442.20121036591,1160.1308954050855,861.9716998837685,1,0,0,TCP,Other,PortScan
28032,955.9287999686105,1,1,29.078185187386765,41.73508963295647,29.078185187386765,41.73508963295647,74077.98030843772,2092.2060304759866,955.9287999686105,1,0,0,UDP,Other,PortScan
19016,322.4646183124058,2,0,97.48392497881524,0.0,48.74196248940762,47.066603566047945,302308.9028774381,6202.230838430736,322.4646183124058,1,0,0,TCP,Other,PortScan
80,74790.32842823285,22,20,4500.93434906205,6084.962915163163,204.58792495736594,304.24814575815816,141540.99181932604,561.5699366837555,1824.1543519081183,0,1,0,TCP,HTTPS,BENIGN
80,18105.646040872372,23,5,2278.212845774244,2470.7623336734887,99.05273242496713,494.1524667346978,262292.5008435057,1546.4789235795145,670.579482995273,0,1,0,TCP,Other,BENIGN
10541,465.22765628597796,1,0,32.87597238621334,0.0,32.87597238621334,34.11062498764433,70666.4187780021,2149.4852820729443,465.22765628597796,1,0,0,TCP,Other,PortScan
80,47861.67980615503,406,6,364593.88574175956,687.6464304366671,898.0144969008857,114.60773840611118,7632024.902837214,8608.139155763953,116.4517756840755,0,0,1,TCP,HTTP,DoS
8080,70042.80245524162,85,34,14140.701794434892,9681.739761061175,166.36119758158696,284.75705179591694,340112.62714279536,1698.9611470221048,593.58307165459,1,1,1,TCP,Other,Botnet
80,10396.233117445683,1,19,391.6341960360713,12717.326907448192,391.6341960360713,669.3329951288522,1260933.7396913902,1923.7737143887678,547.1701640760886,0,1,0,UDP,HTTP,BENIGN
443,19299.196229948346,22,23,10303.683424061075,12908.251932362708,468.3492465482307,561.2283448853351,1202741.0406037364,2331.7033240052424,438.61809613518966,0,1,0,TCP,HTTPS,BENIGN
80,109204.73504948254,13,15,3035.6516734421166,7581.86931274656,233.51166718785512,505.45795418310405,97225.82982668008,256.39913862079993,4044.6198166475015,0,1,0,UDP,HTTPS,BENIGN
56026,358.32552697268864,2,1,107.16447157630948,0.0,53.58223578815474,0.0,299070.15690924384,8372.275414887365,179.16276348634432,1,0,0,TCP,Other,PortScan
22,10503.88098846345,22,20,4783.882176582471,11688.647962441953,217.4491898446578,584.4323981220977,1568232.7472213765,3998.5220744722023,256.19221923081585,0,1,1,TCP,HTTP,BENIGN
8080,105953.60363522253,23,1,5951.625797794286,551.2330293505602,258.76633903453416,551.2330293505602,61374.58853719514,226.5142399745769,4606.678418922719,0,0,0,TCP,HTTPS,BENIGN
6667,124479.1244530402,31,72,8731.099214059872,23985.681656097622,281.6483617438668,333.1344674458003,262829.4584647397,827.4479793506002,1220.3835730690216,1,1,1,TCP,SSH,Botnet
443,13678.07747820895,2,5,579.7803544235882,2696.533236351028,289.8901772117941,539.3066472702055,239530.26995162384,511.7678278363285,2279.6795797014915,0,1,0,TCP,HTTP,BENIGN
38559,751.128726958956,1,1,50.67693003697905,9.27538293886398,50.67693003697905,9.27538293886398,79816.29622736957,2662.6594460010397,751.128726958956,1,0,0,TCP,Other,PortScan
443,47054.417827502286,8,8,2574.488686762672,5516.5929895057625,321.811085845334,689.5741236882203,171951.58392841433,340.0318341766487,3136.9611885001523,1,1,0,TCP,HTTP,BENIGN
49717,62.71766734553207,2,0,40.789958888239674,0.0,20.394979444119837,4.147755716443222,650374.2982581686,31888.941101418015,62.71766734553207,1,0,0,TCP,Other,PortScan
80,80728.20569498566,376,0,347660.87015821337,0.0,924.6299738250356,24.618406407634854,4306560.107030942,4657.60382957892,215.27521518662843,1,0,0,TCP,HTTP,DoS
22,11672.079091647553,53,61,4991.217176973229,12280.355780091588,94.17390899949488,201.3173078703539,1479734.0577844626,9766.897491431282,103.29273532431462,1,1,1,TCP,SSH,Brute Force
21,66947.57381618193,48,55,4845.214421700556,12377.16609061856,100.94196711876158,225.039383465792,257251.7498484207,1538.517292393706,656.3487629037444,1,1,1,TCP,SSH,Brute Force
80,50105.158163331645,9,3,2378.9372830439497,1262.0451175538828,264.3263647826611,420.6817058512943,72666.81782999351,239.4963001789691,4555.014378484695,1,1,0,TCP,HTTPS,BENIGN
80,197431.5633837396,26,4,6310.710931320026,1375.0237951611384,242.71965120461638,343.7559487902846,38928.60186465079,151.95138753822374,6807.984944266882,0,0,0,TCP,HTTP,BENIGN
8080,22337.344478199127,1,8,251.57660890383602,4545.375134308697,251.57660890383602,568.1718917885871,214750.3141160883,402.9127100933528,2792.168059774891,0,1,1,TCP,HTTP,BENIGN
443,236687.2769703376,337,8,445007.1921093126,246.4426016605198,1320.4961190187316,30.805325207564977,1881189.5612233253,1457.6195409237669,688.044409797493,1,0,0,TCP,HTTPS,DoS
22,5448.541785316287,62,67,5909.18200784771,11475.729842707433,95.30938722335017,171.2795498911557,3190745.8060443145,23676.059592247682,42.56673269778349,1,1,1,TCP,FTP,Brute Force
443,111747.43895989367,25,27,12446.795350860772,13708.412662114397,497.8718140344308,507.7189874857184,234056.44242426276,465.3350491429417,2191.126254115562,0,1,1,TCP,HTTPS,BENIGN
8080,85624.30871364633,84,2,74697.60797102533,108.29347375660362,889.2572377503014,54.14673687830181,873652.617680752,1004.3876708845626,1007.3448083958392,1,0,1,TCP,HTTP,DoS
443,1106.1842640472923,16,11,3225.5201856776084,3698.452981351302,201.59501160485053,336.2229983046638,6259330.73907196,24408.23005492119,42.54554861720355,0,1,0,TCP,HTTP,BENIGN
56327,59.00950619342123,2,1,97.13849444517341,29.53842269572927,48.569247222586704,29.53842269572927,2146720.5084835207,50839.26630679821,29.504753096710616,1,0,0,UDP,Other,PortScan
80,371.91702489945897,15,35,7465.533695548177,60920.383735436626,497.7022463698785,1740.5823924410465,183874124.74454942,134438.58885867512,7.590143365295081,1,1,1,TCP,HTTP,Web Attack
53,26445.569745102333,14,16,4813.115874961066,10270.982898216185,343.79399106864753,641.9364311385116,570382.8247440498,1134.4055087168595,911.916198106977,0,1,0,ICMP,HTTPS,BENIGN
80,272335.10221170564,15,24,4906.794744356355,18518.123982352576,327.119649623757,771.5884992646907,86015.05474861282,143.205924184105,7166.713216097517,1,1,1,TCP,HTTPS,BENIGN
443,208834.94495179408,23,13,7512.557394789613,7096.3176562665885,326.63293020824403,545.8705889435837,69954.1690899883,172.38494260771336,5966.712712908402,1,1,1,UDP,DNS,BENIGN
443,130885.43729169188,199,9,181654.09121956,655.0531950783391,912.8346292440201,72.78368834203768,1392890.975398152,1589.1760329031124,632.2967985105888,0,0,0,TCP,HTTPS,DoS
80,91311.80500486099,7,27,2334.1598754340976,18015.2027043089,333.45141077629967,667.2297297892185,222855.76961992704,372.3505410739609,2767.0243940866967,0,1,0,TCP,HTTP,BENIGN
21,27600.99935819935,14,1,6830.011158524342,524.6739042404558,487.85793989459586,524.6739042404558,266464.44816426415,543.4585829785904,1971.4999541570965,0,1,0,TCP,HTTPS,BENIGN
53,28639.117895550553,3,16,1221.9000867694913,9437.884842448802,407.3000289231637,589.8678026530501,372210.6584460978,663.4282546443893,1591.0621053083642,0,1,1,ICMP,HTTPS,BENIGN
80,31482.33573362594,29,14,9068.834009887474,12773.408233511127,312.7184141340508,912.3863023936519,693793.5745367565,1365.8452906361763,749.579422229189,0,1,0,UDP,HTTP,BENIGN
80,48665.318206228156,26,8,7329.813682022846,1996.988632597188,281.91591084703254,249.6235790746485,191651.9332123959,698.6494952302336,1474.7066123099441,0,1,0,TCP,DNS,BENIGN
80,17136.187491891815,68,0,30911.12723404818,0.0,454.57540050070855,23.97642353639429,1803850.9002468686,3968.2105504608294,255.76399241629574,1,0,1,TCP,HTTP,DoS
80,2898.592495080901,14,25,5124.127517666388,7847.828887038933,366.00910840474194,313.91315548155734,4475260.467526764,13454.806105441012,76.27874987055002,0,1,0,TCP,HTTPS,BENIGN
10080,399.7704471414855,2,1,125.66402445859498,23.53430228116661,62.83201222929749,23.53430228116661,373209.9954025811,7504.306587570865,199.88522357074274,1,0,0,TCP,Other,PortScan
443,30645.860730276185,445,5,364126.69268333167,676.7227072960299,818.2622307490599,135.34454145920597,11903839.758373138,14683.87538403933,68.25358737255274,1,0,0,TCP,Other,DoS
443,28511.619923417136,11,29,4607.1497930283185,23129.29351037071,418.83179936621076,797.5618451851968,972811.90538804,1402.9367713038023,731.0671775235163,0,1,0,TCP,HTTP,BENIGN
21,17983.21126375487,24,8,8993.624068056866,3810.131846374908,374.7343361690361,476.2664807968635,711983.8457460443,1779.4374725773223,580.1035891533829,0,1,0,TCP,HTTP,BENIGN
63257,1078.8794294005784,2,1,72.45874507631855,8.60971805927029,36.229372538159275,8.60971805927029,75141.3558608956,2780.6628973052066,539.4397147002892,1,0,0,TCP,Other,PortScan
443,7328.548707678185,29,22,17739.408615842665,26978.960650043216,611.703745373885,1226.3163931837826,6101940.65013637,6959.085902856435,146.5709741535637,1,1,1,TCP,HTTP,Web Attack
80,11708.584414522298,26,4,10637.690820830852,2041.4364526197464,409.14195464734047,510.3591131549366,1082891.562683233,2562.222634086375,403.7442901559413,0,1,0,UDP,DNS,BENIGN
80,17721.627671365186,26,13,7186.752766077253,8461.489249317234,276.4135679260482,650.8837884090179,883002.5269450335,2200.7007890712352,466.35862293066276,0,0,0,TCP,HTTP,BENIGN
443,6461.709957107435,28,20,13154.90755359498,8862.56905132225,469.8181269141064,443.12845256611257,3407376.1823214497,7428.374272231657,137.48319057675394,0,1,0,TCP,HTTPS,BENIGN
80,39319.41545125521,196,4,116794.2655390265,135.00788285508403,595.8891098929923,33.75197071377101,2973830.411259301,5086.545608694071,197.58500226761413,1,0,1,TCP,HTTP,DoS
443,47754.33164424243,11,16,3485.7563374041656,7193.780721976354,316.88693976401504,449.6112951235221,223634.9393169261,565.3937364497759,1836.7050632400935,0,1,0,TCP,HTTPS,BENIGN
80,20602.251320838077,16,18,3960.4815753950734,11756.828150168934,247.5300984621921,653.1571194538296,762892.8256819578,1650.3050793099885,624.3106460860023,0,1,0,TCP,HTTP,BENIGN
443,164327.4422327065,178,3,156927.22854527328,173.2263171587062,881.6136435127712,57.742105719568734,956020.8126404093,1101.4593639428967,912.9302346261472,1,0,1,TCP,HTTPS,DoS
443,102103.87305634198,205,4,185849.27185551525,144.3244303549948,906.5818139293427,36.0811075887487,1821611.5678906424,2046.9350842810009,490.8840050785672,1,0,1,TCP,Other,DoS
443,34639.34698495932,1,11,185.96512358230973,6168.475901529728,185.96512358230973,560.7705365027025,183445.7510954576,346.42685398227906,3149.0315440872105,0,1,0,TCP,HTTPS,BENIGN
80,39513.63770264073,4,25,668.3120214487008,18446.508517293798,167.0780053621752,737.8603406917518,483752.4877509579,733.9238219026821,1411.2013465228831,0,0,0,TCP,HTTP,BENIGN
80,170355.98077366615,412,0,189250.2170070471,0.0,459.3451869103085,18.38999521079813,1110910.3193652104,2418.4651347661256,414.49143740551375,1,0,1,TCP,HTTP,DoS
443,67074.3977846494,27,26,11305.93907925926,16702.983082795752,418.73848441700966,642.4224262613751,417579.92747070355,790.1673626673924,1289.8922650894115,0,1,0,TCP,DNS,BENIGN
22,89224.21476696714,17,22,6045.449980017412,12428.36112549108,355.6147047069066,564.9255057041399,207049.29882272187,437.1010728629993,2348.005651762293,1,1,0,TCP,HTTP,BENIGN
22,4733.027153195446,21,25,3836.743618918984,5295.431102863792,182.70207709138018,211.8172441145517,1929457.4964813585,9718.938537874996,105.17838118212102,1,1,1,TCP,SSH,Brute Force
21,79420.49780870114,8,6,3481.1488712991027,3544.818886082163,435.14360891238783,590.8031476803604,88465.42078223433,176.27691070032793,6109.26906220778,0,0,0,TCP,HTTP,BENIGN
443,8780.693717509832,242,1,255574.81312865295,42.62227927942631,1056.094269126665,42.62227927942631,29111303.005387645,27674.3510043434,36.28385833681749,1,0,1,TCP,HTTP,DoS
21,8039.382840454921,27,55,4590.572740443452,11885.103730885367,170.02121260901674,216.09279510700665,2049370.8034927358,10199.787922447029,99.25164000561631,1,1,1,TCP,SSH,Brute Force
443,10461.13750349795,21,9,9093.860470026215,4615.65478285423,433.0409747631531,512.8505314282478,1310518.5978385538,2867.756970976505,360.7288794309638,1,1,0,UDP,HTTP,BENIGN
80,82467.52276656264,1,25,256.971139754167,8925.224792193138,256.971139754167,357.0089916877255,111343.17636700402,315.2756276382535,3298.700910662506,0,0,0,TCP,HTTP,BENIGN
443,67002.16564564766,52,8,36767.20832745591,273.40401887887487,707.0616986049214,34.17550235985936,552827.091324635,895.4934429630259,1135.629926197418,1,0,1,TCP,HTTPS,DoS
21,25368.83681575449,23,38,3025.6872592674445,6293.7065326334505,131.55161996814977,165.6238561219329,367355.97534820315,2404.5249075873253,422.8139469292415,1,1,1,TCP,SSH,Brute Force
80,36518.424337917706,39,20,22443.768679124205,21802.516245998886,575.481248182672,1090.1258122999443,1211615.3894181415,1615.6228279197492,629.6280058261674,1,1,1,TCP,HTTPS,Web Attack
13743,32.205661039249925,1,0,37.78813569732195,0.0,37.78813569732195,28.91845854161016,1173338.3038239304,31050.44168418939,32.205661039249925,1,0,0,TCP,Other,PortScan
443,253795.74157702486,18,27,2410.0496908625546,12774.299407163913,133.89164949236414,473.1222002653301,59829.014480994156,177.30793952798805,5768.085035841475,0,1,0,TCP,HTTP,BENIGN
80,443197.62535826134,213,8,160691.23334379384,626.7853191336469,754.418935886356,78.34816489170586,363986.6493700753,498.64888112014,2014.5346607193696,1,0,0,TCP,HTTP,DoS
80,38721.668633369714,9,6,2803.8975501693517,2897.243936938016,311.54417224103906,482.8739894896693,147233.87933220976,387.38000012409697,2765.8334738121225,0,1,0,TCP,DNS,BENIGN
443,115076.22371347524,7,4,1902.4844803662916,1255.9802331161134,271.7834971951845,313.99505827902834,27446.718458076703,95.58881622139916,11507.622371347523,0,1,1,TCP,HTTPS,BENIGN
80,134252.94697533728,6,5,1615.0963657465454,2946.5728870288763,269.1827276244242,589.3145774057753,33978.16849125417,81.93488670323741,13425.294697533729,0,1,0,TCP,HTTPS,BENIGN
443,66068.62572928221,5,3,1101.9561103816807,1643.8926701862797,220.39122207633613,547.9642233954265,41560.555411264984,121.08621772730969,9438.375104183173,1,1,1,TCP,HTTP,BENIGN
53638,3032.1046528022393,2,1,98.10701293660276,4.558594841053914,49.05350646830138,4.558594841053914,33859.51988259185,989.4117596592293,1516.0523264011197,1,0,0,TCP,Other,PortScan
443,35939.05679690976,16,16,6705.642694135992,6491.067441311806,419.1026683834995,405.69171508198787,367196.89695870155,890.3962110311012,1159.3244128035408,0,1,0,UDP,HTTP,BENIGN
80,112383.09822818071,11,14,4240.852355990678,7466.1327465660015,385.5320323627889,533.2951961832858,104170.33599471531,222.45337950409973,4682.6290928408625,0,1,0,TCP,HTTPS,BENIGN
80,68562.53320013983,22,10,7358.471042686689,4142.459718158615,334.47595648575856,414.2459718158615,167743.66733611072,466.7272124644125,2211.6946193593494,1,1,0,TCP,HTTPS,BENIGN
22,62971.099570328595,75,70,8144.441976983343,12970.514171327957,108.59255969311124,185.2930595903994,335311.854047098,2302.6436093601687,437.29930257172634,1,1,1,TCP,SSH,Brute Force
15922,2330.6720808623886,1,0,39.85340297025714,0.0,39.85340297025714,21.17766570036628,17099.53249000636,429.0607881783107,2330.6720808623886,1,0,0,TCP,Other,PortScan
22,86185.00054656947,26,2,11861.05032431372,1033.4003724078839,456.19424324283534,516.7001862039419,149613.62899515417,324.8825180997753,3192.037057280351,0,1,0,TCP,HTTP,BENIGN
80,48486.406224220416,17,1,6403.32776599591,438.48928345242746,376.66633917623,438.48928345242746,141107.94307602537,371.23807272415377,2852.141542601201,0,1,0,UDP,DNS,BENIGN
443,21534.690152382333,1,19,326.05912838228284,12704.878936726072,326.05912838228284,668.6778387750564,605113.7942036642,928.7340499666975,1133.404744862228,0,1,0,TCP,HTTP,BENIGN
22,170189.0463486086,71,53,9566.013212275413,15879.661608518012,134.73258045458329,299.6162567644908,149514.17477639246,728.601532592193,1383.6507833220212,1,1,1,TCP,SSH,Brute Force
8080,99871.61836144657,68,7,54937.349614750936,240.99126723235378,807.9022002169255,34.427323890336254,552492.708011266,750.9641000165492,1349.6164643438726,1,0,1,TCP,HTTPS,DoS
443,47410.850718436086,20,28,6140.332175500122,12244.822460548334,307.0166087750061,437.31508787672624,387783.68996655114,1012.426465094726,1008.7415046475763,0,0,0,TCP,HTTPS,BENIGN
80,209556.6077332515,305,0,311631.1692251195,0.0,1021.7415384430149,64.88441970772918,1487097.7947008985,1455.4539859141075,689.3309464909589,1,0,1,TCP,HTTPS,DoS
443,36592.87256633938,16,27,566.0130904072595,17104.027765759827,35.37581815045372,633.4825098429566,482882.03731841483,1175.0922238215958,871.2588706271281,1,1,0,TCP,Other,BENIGN
25587,3208.9107565193904,2,1,69.9167597189579,32.0096166125861,34.95837985947895,32.0096166125861,31763.543477943433,934.8966760465506,1604.4553782596952,1,0,0,TCP,Other,PortScan
53,3674.702008486459,28,4,5439.89157740512,2242.3949087384763,194.28184205018286,560.5987271846191,2090587.6091182115,8708.189106517564,118.53877446730513,0,1,0,ICMP,HTTP,BENIGN
80,33622.88707571582,6,6,1825.4174268649117,3128.9064864920174,304.23623781081864,521.4844144153362,147349.7472778058,356.8997502497939,3056.6260977923475,0,1,0,TCP,HTTPS,BENIGN
80,51924.5096642842,19,1,6278.179732479024,704.0976690705725,330.4305122357381,704.0976690705725,134469.78020001008,385.174556857815,2732.868929699169,0,1,0,UDP,DNS,BENIGN
53,61558.30330421332,27,7,9681.240015896195,3516.514196308314,358.56444503319244,502.35917090118767,214394.37904880004,552.3219155663911,1865.4031304307066,0,1,0,TCP,SSH,BENIGN
80,3241.51737843623,5,27,2349.3395079882434,23617.792588787088,469.8679015976487,874.7330588439662,8010795.274311432,9871.919926413417,104.56507672374936,1,1,1,TCP,HTTP,Web Attack
443,112677.8672241364,3,15,488.59219848453495,4533.317194646671,162.86406616151166,302.2211463097781,44568.729572611905,159.74743260089213,6628.109836713906,0,1,0,TCP,HTTP,BENIGN
22,1831.620707879104,55,52,5920.704173331911,12375.473605035302,107.64916678785293,237.98987701990964,9989064.711739901,58418.20827844807,17.279440640368904,1,1,1,TCP,FTP,Brute Force
5717,180.41053402408966,1,0,46.059295196958644,0.0,46.059295196958644,33.0854521995266,255302.69308336778,5542.913585447694,180.41053402408966,1,0,0,TCP,Other,PortScan
443,75741.72761655795,2,19,527.2557920547403,11447.696558499123,263.6278960273701,602.5103451841644,158102.44534131818,277.2580011154799,3787.0863808278978,0,1,1,TCP,HTTP,BENIGN
80,37419.23941845355,18,28,4675.24215071914,11347.913116031905,259.73567503995224,405.28261128685375,428206.3322443993,1229.314136655455,831.5386537434123,1,1,1,TCP,HTTP,BENIGN
443,7678.3895401795935,24,20,4578.032449083637,13436.340240926385,190.75135204515155,671.8170120463193,2346113.412942146,5730.368297903633,178.56719860882777,0,1,1,TCP,HTTPS,BENIGN
80,17897.74691804163,471,3,393552.24373095675,179.14081117941376,835.5673964563838,59.713603726471256,21998935.751250315,26483.780454074327,37.838788410236006,1,0,1,TCP,HTTPS,DoS
80,20005.64061390913,3,1,564.6425558380447,246.9488553343943,188.21418527934824,246.9488553343943,40568.129100958235,199.943609764686,6668.546871303043,1,1,1,UDP,HTTP,BENIGN
443,229626.07013322518,22,15,7593.943686169563,6254.065256647409,345.17925846225285,416.93768377649394,60306.780213512306,161.13152996318416,6378.501948145144,1,1,0,TCP,HTTPS,BENIGN
21,17411.47518308362,2,5,581.4290655805955,3720.0864161314253,290.71453279029777,744.017283226285,247050.60521759943,402.03371204301834,2901.912530513937,0,0,0,TCP,HTTPS,BENIGN
80,127384.52205487786,409,9,395564.2181027282,237.60668725754866,967.1496775127829,26.400743028616517,3107142.2053887555,3281.403370339794,305.4784701555824,1,0,1,TCP,Other,DoS
80,1778.388325968449,1,7,271.82581318661494,4502.469188762649,271.82581318661494,643.2098841089498,2684618.9508972103,4498.455080469264,254.05547513834986,1,1,0,TCP,HTTP,BENIGN
22,24323.567394479902,20,11,8446.91668936415,4090.6118109184513,422.34583446820756,371.8738009925865,515447.7670544299,1274.484104130025,810.7855798159967,0,1,0,TCP,HTTPS,BENIGN
